CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,segment
15342.0,130,24,406.09,2,2,2,22,hibernating
15343.0,87,21,364.5,2,2,2,22,hibernating
15344.0,1,26,563.94,5,2,3,52,potential_loyalists
15345.0,46,20,393.54,3,2,2,32,about_to_sleep
15346.0,333,17,252.42000000000002,1,2,2,12,hibernating
15347.0,366,5,201.60000000000002,1,1,1,11,hibernating
15348.0,72,9,158.04,3,1,1,31,about_to_sleep
15349.0,158,72,473.81,2,4,2,24,at_Risk
15350.0,373,5,115.65,1,1,1,11,hibernating
15351.0,12,225,1960.1100000000001,5,5,4,55,champions
15353.0,255,63,777.02,1,4,3,14,at_Risk
15355.0,29,14,277.05,4,2,2,42,potential_loyalists
15356.0,31,519,2766.5,4,5,5,45,loyal_customers
15358.0,5,551,8347.2,5,5,5,55,champions
15360.0,40,13,427.93,3,1,2,31,about_to_sleep
15361.0,362,7,418.92,1,1,2,11,hibernating
15363.0,373,16,326.0,1,2,2,12,hibernating
15364.0,96,29,913.19,2,2,3,22,hibernating
15365.0,26,114,2314.32,4,4,5,44,loyal_customers
15366.0,75,44,602.51,2,3,3,23,at_Risk
15367.0,57,95,1877.59,3,4,4,34,loyal_customers
15368.0,21,4,446.94000000000005,4,1,2,41,promising
15370.0,41,94,2386.05,3,4,5,34,loyal_customers
15372.0,137,27,2007.3999999999999,2,2,4,22,hibernating
15373.0,8,132,2415.91,5,5,5,55,champions
15374.0,129,3,168.0,2,1,1,21,hibernating
15376.0,40,117,1233.3600000000001,3,4,4,34,loyal_customers
15379.0,169,194,3703.29,2,5,5,25,cant_loose
15380.0,9,36,1690.2600000000002,5,3,4,53,potential_loyalists
15381.0,214,8,596.85,1,1,3,11,hibernating
15382.0,15,302,5955.71,4,5,5,45,loyal_customers
15384.0,170,41,642.41,2,3,3,23,at_Risk
15385.0,40,12,316.88,3,1,2,31,about_to_sleep
15386.0,186,31,394.14,1,3,2,13,at_Risk
15388.0,270,10,140.54,1,1,1,11,hibernating
15389.0,172,1,500.0,2,1,3,21,hibernating
15392.0,5,84,1535.53,5,4,4,54,champions
15393.0,16,12,231.86,4,1,1,41,promising
15394.0,10,85,2183.54,5,4,5,54,champions
15395.0,326,7,107.45,1,1,1,11,hibernating
15396.0,113,14,288.18,2,2,2,22,hibernating
15397.0,290,6,94.0,1,1,1,11,hibernating
15398.0,16,73,1345.53,4,4,4,44,loyal_customers
15399.0,1,50,815.77,5,3,3,53,potential_loyalists
15400.0,92,12,716.2,2,1,3,21,hibernating
15402.0,149,42,626.77,2,3,3,23,at_Risk
15405.0,189,8,349.1,1,1,2,11,hibernating
15406.0,31,53,510.71000000000004,4,3,3,43,potential_loyalists
15407.0,34,153,1056.44,3,5,4,35,loyal_customers
15408.0,264,34,267.18,1,3,2,13,at_Risk
15410.0,84,122,3450.84,2,5,5,25,cant_loose
15411.0,26,99,1358.88,4,4,4,44,loyal_customers
15412.0,171,10,190.53,2,1,1,21,hibernating
15414.0,10,39,774.9000000000001,5,3,3,53,potential_loyalists
15415.0,313,48,572.8100000000001,1,3,3,13,at_Risk
15416.0,65,192,3984.32,3,5,5,35,loyal_customers
15417.0,85,28,508.8,2,2,3,22,hibernating
15419.0,25,8,135.86,4,1,1,41,promising
15421.0,59,53,950.36,3,3,4,33,need_attention
15422.0,323,6,97.7,1,1,1,11,hibernating
15423.0,38,2,43.5,3,1,1,31,about_to_sleep
15424.0,254,17,383.34,1,2,2,12,hibernating
15426.0,19,292,1447.39,4,5,4,45,loyal_customers
15427.0,33,306,1483.14,4,5,4,45,loyal_customers
15428.0,15,6,93.78,4,1,1,41,promising
15429.0,27,82,397.35,4,4,2,44,loyal_customers
15432.0,23,10,171.19,4,1,1,41,promising
15433.0,214,41,533.3,1,3,3,13,at_Risk
15434.0,8,55,1041.48,5,3,4,53,potential_loyalists
15435.0,22,29,149.29,4,2,1,42,potential_loyalists
15436.0,12,329,1122.53,5,5,4,55,champions
15437.0,262,45,200.16,1,3,1,13,at_Risk
15438.0,131,25,156.57999999999998,2,2,1,22,hibernating
15440.0,55,62,383.68,3,4,2,34,loyal_customers
15442.0,249,2,594.0,1,1,3,11,hibernating
15443.0,2,382,3236.91,5,5,5,55,champions
15444.0,9,219,1418.26,5,5,4,55,champions
15445.0,264,5,113.5,1,1,1,11,hibernating
15447.0,331,9,155.17,1,1,1,11,hibernating
15448.0,313,28,494.64,1,2,3,12,hibernating
15449.0,26,60,974.52,4,4,4,44,loyal_customers
15450.0,30,30,429.84,4,3,2,43,potential_loyalists
15452.0,30,58,538.73,4,4,3,44,loyal_customers
15453.0,2,286,1388.37,5,5,4,55,champions
15454.0,362,25,179.1,1,2,1,12,hibernating
15456.0,283,60,447.22,1,4,2,14,at_Risk
15457.0,262,58,237.07,1,4,1,14,at_Risk
15458.0,25,7,161.64,4,1,1,41,promising
15460.0,354,58,216.76,1,4,1,14,at_Risk
15462.0,94,11,234.6,2,1,1,21,hibernating
15463.0,29,7,126.14,4,1,1,41,promising
15464.0,338,157,1048.85,1,5,4,15,cant_loose
15465.0,20,97,7354.62,4,4,5,44,loyal_customers
15466.0,85,57,334.53,2,3,2,23,at_Risk
15467.0,9,52,524.88,5,3,3,53,potential_loyalists
15468.0,51,24,467.51,3,2,2,32,about_to_sleep
15469.0,50,24,538.55,3,2,3,32,about_to_sleep
15471.0,2,77,469.48,5,4,2,54,champions
15472.0,113,76,371.56,2,4,2,24,at_Risk
15473.0,14,11,1771.2,4,1,4,41,promising
15475.0,77,29,454.10999999999996,2,2,2,22,hibernating
15478.0,40,46,1441.42,3,3,4,33,need_attention
15480.0,116,45,905.5,2,3,3,23,at_Risk
15482.0,16,98,11054.96,4,4,5,44,loyal_customers
15483.0,161,88,233.81,2,4,1,24,at_Risk
15484.0,1,188,3594.31,5,5,5,55,champions
15485.0,30,86,2575.0,4,4,5,44,loyal_customers
15488.0,93,2,91.32000000000001,2,1,1,21,hibernating
15489.0,23,50,1134.28,4,3,4,43,potential_loyalists
15491.0,95,154,3100.09,2,5,5,25,cant_loose
15492.0,28,35,659.4599999999999,4,3,3,43,potential_loyalists
15493.0,33,297,2001.8,4,5,4,45,loyal_customers
15494.0,21,125,1299.23,4,5,4,45,loyal_customers
15497.0,18,15,1262.2,4,2,4,42,potential_loyalists
15498.0,3,512,13316.4,5,5,5,55,champions
15500.0,8,68,1131.56,5,4,4,54,champions
15502.0,16,213,10384.93,4,5,5,45,loyal_customers
15503.0,363,70,147.09,1,4,1,14,at_Risk
15504.0,81,13,52.83,2,1,1,21,hibernating
15505.0,53,97,3610.96,3,4,5,34,loyal_customers
15506.0,23,164,979.26,4,5,4,45,loyal_customers
15507.0,172,46,492.36,2,3,3,23,at_Risk
15508.0,189,92,1000.27,1,4,4,14,at_Risk
15510.0,331,1,250.0,1,1,1,11,hibernating
15511.0,12,160,909.23,5,5,3,55,champions
15512.0,156,7,121.0,2,1,1,21,hibernating
15513.0,33,308,14758.220000000001,4,5,5,45,loyal_customers
15514.0,12,178,4139.46,5,5,5,55,champions
15516.0,45,15,62.43,3,2,1,32,about_to_sleep
15517.0,233,27,267.03,1,2,2,12,hibernating
15518.0,64,214,1942.45,3,5,4,35,loyal_customers
15520.0,2,18,343.5,5,2,2,52,potential_loyalists
15521.0,40,185,3000.2,3,5,5,35,loyal_customers
15522.0,33,57,398.84,4,3,2,43,potential_loyalists
15523.0,84,10,412.01000000000005,2,1,2,21,hibernating
15524.0,25,1,440.0,4,1,2,41,promising
15525.0,2,178,825.92,5,5,3,55,champions
15526.0,33,4,148.44,4,1,1,41,promising
15527.0,19,163,2429.78,4,5,5,45,loyal_customers
15528.0,254,26,229.33,1,2,1,12,hibernating
15529.0,23,672,3995.23,4,5,5,45,loyal_customers
15530.0,22,108,1502.35,4,4,4,44,loyal_customers
15531.0,8,228,2007.44,5,5,4,55,champions
15532.0,25,256,1580.93,4,5,4,45,loyal_customers
15533.0,19,83,807.57,4,4,3,44,loyal_customers
15535.0,173,75,536.4,2,4,3,24,at_Risk
15537.0,163,24,110.92,2,2,1,22,hibernating
15539.0,7,41,538.46,5,3,3,53,potential_loyalists
15540.0,11,15,213.3,5,2,1,52,potential_loyalists
15541.0,114,29,85.13000000000001,2,2,1,22,hibernating
15543.0,288,28,127.86,1,2,1,12,hibernating
15544.0,9,259,3546.71,5,5,5,55,champions
15545.0,54,81,292.71999999999997,3,4,2,34,loyal_customers
15547.0,7,702,4954.84,5,5,5,55,champions
15549.0,77,115,1693.26,2,4,4,24,at_Risk
15550.0,4,61,575.63,5,4,3,54,champions
15551.0,37,29,436.06,3,2,2,32,about_to_sleep
15552.0,217,17,90.12,1,2,1,12,hibernating
15553.0,60,56,437.23,3,3,2,33,need_attention
15554.0,278,14,217.2,1,2,1,12,hibernating
15555.0,12,899,4805.17,5,5,5,55,champions
15556.0,24,31,279.77,4,3,2,43,potential_loyalists
15557.0,29,20,473.65000000000003,4,2,2,42,potential_loyalists
15561.0,12,27,800.59,5,2,3,52,potential_loyalists
15562.0,352,1,134.55,1,1,1,11,hibernating
15563.0,22,113,1400.44,4,4,4,44,loyal_customers
15565.0,50,8,173.16,3,1,1,31,about_to_sleep
15567.0,19,7,186.01,4,1,1,41,promising
15568.0,3,53,758.29,5,3,3,53,potential_loyalists
15569.0,104,31,1375.71,2,3,4,23,at_Risk
15570.0,7,323,4165.52,5,5,5,55,champions
15571.0,12,57,650.4300000000001,5,3,3,53,potential_loyalists
15572.0,5,215,2552.86,5,5,5,55,champions
15573.0,32,104,607.45,4,4,3,44,loyal_customers
15574.0,178,168,702.25,2,5,3,25,cant_loose
15576.0,38,45,940.6700000000001,3,3,3,33,need_attention
15577.0,151,39,258.88,2,3,2,23,at_Risk
15578.0,162,13,127.1,2,1,1,21,hibernating
15579.0,69,51,348.6,3,3,2,33,need_attention
15581.0,121,149,3679.9700000000003,2,5,5,25,cant_loose
15582.0,25,44,682.9100000000001,4,3,3,43,potential_loyalists
15584.0,24,123,725.11,4,5,3,45,loyal_customers
15585.0,177,31,455.3,2,3,2,23,at_Risk
15587.0,50,9,913.6800000000001,3,1,3,31,about_to_sleep
15589.0,256,29,478.53000000000003,1,2,2,12,hibernating
15592.0,47,24,388.58,3,2,2,32,about_to_sleep
15593.0,71,5,199.8,3,1,1,31,about_to_sleep
15594.0,16,103,1771.78,4,4,4,44,loyal_customers
15596.0,101,77,1406.59,2,4,4,24,at_Risk
15597.0,35,22,324.57,3,2,2,32,about_to_sleep
15598.0,53,14,240.68,3,2,1,32,about_to_sleep
15599.0,27,52,761.74,4,3,3,43,potential_loyalists
15601.0,11,410,6776.56,5,5,5,55,champions
15602.0,8,46,1297.8700000000001,5,3,4,53,potential_loyalists
15603.0,79,2,48.480000000000004,2,1,1,21,hibernating
15604.0,52,17,216.39,3,2,1,32,about_to_sleep
15605.0,36,67,1198.23,3,4,4,34,loyal_customers
15606.0,61,77,2920.16,3,4,5,34,loyal_customers
15607.0,337,13,104.76,1,1,1,11,hibernating
15608.0,28,60,1093.68,4,4,4,44,loyal_customers
15609.0,184,16,298.48,1,2,2,12,hibernating
15610.0,52,6,112.46000000000001,3,1,1,31,about_to_sleep
15611.0,10,43,1591.45,5,3,4,53,potential_loyalists
15612.0,36,6,195.15,3,1,1,31,about_to_sleep
15615.0,10,423,10399.74,5,5,5,55,champions
15618.0,33,45,776.851,4,3,3,43,potential_loyalists
15619.0,11,3,336.40000000000003,5,1,2,51,new_customers
15620.0,57,100,1553.18,3,4,4,34,loyal_customers
15621.0,4,16,1293.03,5,2,4,52,potential_loyalists
15622.0,43,185,3709.56,3,5,5,35,loyal_customers
15623.0,141,19,301.03,2,2,2,22,hibernating
15624.0,117,34,588.13,2,3,3,23,at_Risk
15625.0,104,64,1534.26,2,4,4,24,at_Risk
15626.0,75,49,675.8,2,3,3,23,at_Risk
15628.0,5,155,2870.2400000000002,5,5,5,55,champions
15630.0,45,60,1186.35,3,4,4,34,loyal_customers
15632.0,16,167,3285.31,4,5,5,45,loyal_customers
15634.0,17,15,243.55,4,2,1,42,potential_loyalists
15636.0,90,25,724.76,2,2,3,22,hibernating
15637.0,53,15,223.36,3,2,1,32,about_to_sleep
15639.0,134,25,425.32,2,2,2,22,hibernating
15640.0,4,484,12515.66,5,5,5,55,champions
15641.0,105,119,1887.2,2,4,4,24,at_Risk
15643.0,192,33,664.0,1,3,3,13,at_Risk
15644.0,166,238,813.0,2,5,3,25,cant_loose
15645.0,19,52,612.01,4,3,3,43,potential_loyalists
15646.0,158,35,447.64000000000004,2,3,2,23,at_Risk
15648.0,204,25,657.35,1,2,3,12,hibernating
15649.0,336,2,816.0,1,1,3,11,hibernating
15651.0,37,32,646.3,3,3,3,33,need_attention
15652.0,91,21,337.74,2,2,2,22,hibernating
15653.0,93,6,877.4399999999999,2,1,3,21,hibernating
15654.0,9,21,922.53,5,2,3,52,potential_loyalists
15655.0,243,34,560.67,1,3,3,13,at_Risk
15656.0,45,47,748.5,3,3,3,33,need_attention
15657.0,23,1,30.0,4,1,1,41,promising
15658.0,190,48,1024.1000000000001,1,3,4,13,at_Risk
15659.0,44,11,306.45,3,1,2,31,about_to_sleep
15660.0,25,90,1600.86,4,4,4,44,loyal_customers
15661.0,317,5,309.8,1,1,2,11,hibernating
15663.0,106,9,138.14,2,1,1,21,hibernating
15664.0,51,17,386.43,3,2,2,32,about_to_sleep
15665.0,168,116,2242.01,2,4,5,24,at_Risk
15667.0,40,13,301.32,3,1,2,31,about_to_sleep
15668.0,218,1,76.32000000000001,1,1,1,11,hibernating
15669.0,40,33,684.34,3,3,3,33,need_attention
15670.0,297,12,173.05,1,1,1,11,hibernating
15671.0,19,78,2657.13,4,4,5,44,loyal_customers
15673.0,88,155,2881.02,2,5,5,25,cant_loose
15674.0,73,114,2446.6,2,4,5,24,at_Risk
15675.0,81,21,323.69,2,2,2,22,hibernating
15676.0,19,202,3435.76,4,5,5,45,loyal_customers
15677.0,49,33,657.23,3,3,3,33,need_attention
15678.0,53,12,352.7,3,1,2,31,about_to_sleep
15679.0,24,110,781.28,4,4,3,44,loyal_customers
15680.0,9,78,1333.68,5,4,4,54,champions
15681.0,25,53,1426.16,4,3,4,43,potential_loyalists
15683.0,117,10,193.75,2,1,1,21,hibernating
15687.0,9,166,2993.1,5,5,5,55,champions
15689.0,120,9,254.1,2,1,2,21,hibernating
15690.0,4,19,239.76,5,2,1,52,potential_loyalists
15691.0,252,2,136.8,1,1,1,11,hibernating
15692.0,28,12,191.04,4,1,1,41,promising
15694.0,1,78,6479.4,5,4,5,54,champions
15695.0,267,22,409.98,1,2,2,12,hibernating
15696.0,33,171,2736.46,4,5,5,45,loyal_customers
15699.0,18,18,309.65,4,2,2,42,potential_loyalists
15700.0,172,86,696.68,2,4,3,24,at_Risk
15701.0,2,237,1542.14,5,5,4,55,champions
15703.0,265,5,211.5,1,1,1,11,hibernating
15704.0,140,117,2293.62,2,4,5,24,at_Risk
15705.0,201,6,143.1,1,1,1,11,hibernating
15706.0,64,55,1060.56,3,3,4,33,need_attention
15707.0,35,214,945.58,3,5,4,35,loyal_customers
15708.0,41,288,3364.2400000000002,3,5,5,35,loyal_customers
15709.0,284,6,133.25,1,1,1,11,hibernating
15712.0,9,53,1072.3600000000001,5,3,4,53,potential_loyalists
15713.0,143,19,356.7,2,2,2,22,hibernating
15714.0,12,35,330.88,5,3,2,53,potential_loyalists
15716.0,146,118,1118.81,2,4,4,24,at_Risk
15717.0,234,7,150.3,1,1,1,11,hibernating
15719.0,33,937,5045.61,4,5,5,45,loyal_customers
15720.0,24,128,598.73,4,5,3,45,loyal_customers
15721.0,12,91,507.08,5,4,3,54,champions
15722.0,36,69,2222.56,3,4,5,34,loyal_customers
15723.0,365,41,203.1,1,3,1,13,at_Risk
15724.0,201,11,218.25,1,1,1,11,hibernating
15725.0,15,32,415.25,4,3,2,43,potential_loyalists
15727.0,17,302,5178.96,4,5,5,45,loyal_customers
15729.0,213,5,85.0,1,1,1,11,hibernating
15730.0,66,70,1120.88,3,4,4,34,loyal_customers
15732.0,212,14,294.12,1,2,2,12,hibernating
15733.0,283,10,162.3,1,1,1,11,hibernating
15734.0,115,26,1339.45,2,2,4,22,hibernating
15737.0,15,72,1205.1200000000001,4,4,4,44,loyal_customers
15738.0,19,173,4812.42,4,5,5,45,loyal_customers
15739.0,66,8,449.12,3,1,2,31,about_to_sleep
15740.0,49,9,154.88,3,1,1,31,about_to_sleep
15743.0,16,88,784.46,4,4,3,44,loyal_customers
15744.0,78,3,34.8,2,1,1,21,hibernating
15745.0,19,62,1094.59,4,4,4,44,loyal_customers
15746.0,134,28,196.88,2,2,1,22,hibernating
15747.0,13,93,974.04,5,4,4,54,champions
15748.0,40,21,149.31,3,2,1,32,about_to_sleep
15749.0,235,10,44534.3,1,1,5,11,hibernating
15750.0,3,293,2465.48,5,5,5,55,champions
15752.0,40,411,2637.38,3,5,5,35,loyal_customers
15753.0,305,1,79.2,1,1,1,11,hibernating
15754.0,51,28,458.57,3,2,2,32,about_to_sleep
15755.0,10,141,2364.25,5,5,5,55,champions
15756.0,61,192,532.96,3,5,3,35,loyal_customers
15757.0,66,45,714.42,3,3,3,33,need_attention
15758.0,25,9,205.25,4,1,1,41,promising
15759.0,218,7,253.04,1,1,2,11,hibernating
15762.0,65,37,583.75,3,3,3,33,need_attention
15763.0,32,61,1086.92,4,4,4,44,loyal_customers
15764.0,88,180,3279.97,2,5,5,25,cant_loose
15766.0,64,11,315.06,3,1,2,31,about_to_sleep
15768.0,116,27,621.8299999999999,2,2,3,22,hibernating
15769.0,7,130,56252.72,5,5,5,55,champions
15773.0,6,10,635.6800000000001,5,1,3,51,new_customers
15774.0,69,25,270.8,3,2,2,32,about_to_sleep
15775.0,245,7,104.9,1,1,1,11,hibernating
15776.0,133,18,241.62,2,2,1,22,hibernating
15777.0,241,21,1047.11,1,2,4,12,hibernating
15780.0,184,29,475.28000000000003,1,2,2,12,hibernating
15781.0,25,20,345.46,4,2,2,42,potential_loyalists
15782.0,10,43,2614.7400000000002,5,3,5,53,potential_loyalists
15783.0,11,14,246.3,5,2,1,52,potential_loyalists
15785.0,33,83,2328.9700000000003,4,4,5,44,loyal_customers
15786.0,46,267,4932.2,3,5,5,35,loyal_customers
15787.0,26,206,948.05,4,5,4,45,loyal_customers
15789.0,358,25,351.3,1,2,2,12,hibernating
15790.0,10,35,220.85,5,3,1,53,potential_loyalists
15791.0,44,75,1612.69,3,4,4,34,loyal_customers
15793.0,15,12,965.61,4,1,4,41,promising
15795.0,150,42,610.01,2,3,3,23,at_Risk
15796.0,1,133,2711.56,5,5,5,55,champions
15797.0,113,8,2207.4,2,1,5,21,hibernating
15799.0,76,98,884.14,2,4,3,24,at_Risk
15800.0,107,119,699.08,2,4,3,24,at_Risk
15801.0,46,64,1063.95,3,4,4,34,loyal_customers
15802.0,143,1,451.42,2,1,2,21,hibernating
15803.0,51,8,415.82000000000005,3,1,2,31,about_to_sleep
15804.0,1,262,4206.39,5,5,5,55,champions
15805.0,23,301,5528.4800000000005,4,5,5,45,loyal_customers
15806.0,46,31,784.58,3,3,3,33,need_attention
15807.0,50,48,903.9,3,3,3,33,need_attention
15808.0,306,208,3734.9700000000003,1,5,5,15,cant_loose
15809.0,36,35,515.77,3,3,3,33,need_attention
15810.0,79,89,1391.98,2,4,4,24,at_Risk
15811.0,22,133,2218.62,4,5,5,45,loyal_customers
15812.0,107,41,1801.14,2,3,4,23,at_Risk
15813.0,208,40,1303.9099999999999,1,3,4,13,at_Risk
15814.0,17,72,1945.33,4,4,4,44,loyal_customers
15815.0,64,49,2100.6,3,3,5,33,need_attention
15819.0,49,123,1905.45,3,5,4,35,loyal_customers
15820.0,320,17,206.98,1,2,1,12,hibernating
15821.0,44,62,570.96,3,4,3,34,loyal_customers
15822.0,3,33,885.47,5,3,3,53,potential_loyalists
15823.0,372,1,15.0,1,1,1,11,hibernating
15825.0,172,20,532.94,2,2,3,22,hibernating
15826.0,56,68,1654.31,3,4,4,34,loyal_customers
15827.0,73,115,1836.0900000000001,2,4,4,24,at_Risk
15829.0,99,51,636.14,2,3,3,23,at_Risk
15830.0,38,39,576.0,3,3,3,33,need_attention
15831.0,58,68,801.76,3,4,3,34,loyal_customers
15832.0,254,54,836.79,1,3,3,13,at_Risk
15834.0,70,273,2233.75,3,5,5,35,loyal_customers
15835.0,44,50,954.09,3,3,4,33,need_attention
15836.0,50,10,137.37,3,1,1,31,about_to_sleep
15837.0,65,24,391.98,3,2,2,32,about_to_sleep
15838.0,11,167,33643.08,5,5,5,55,champions
15839.0,33,62,1048.49,4,4,4,44,loyal_customers
15840.0,59,27,355.56,3,2,2,32,about_to_sleep
15841.0,73,47,1224.06,2,3,4,23,at_Risk
15843.0,304,8,118.95000000000002,1,1,1,11,hibernating
15844.0,46,11,130.73999999999998,3,1,1,31,about_to_sleep
15845.0,18,138,3711.77,4,5,5,45,loyal_customers
15847.0,38,22,389.27,3,2,2,32,about_to_sleep
15850.0,19,97,238.85,4,4,1,44,loyal_customers
15852.0,187,22,160.71,1,2,1,12,hibernating
15853.0,52,30,110.8,3,3,1,33,need_attention
15854.0,4,140,2974.65,5,5,5,55,champions
15855.0,137,80,712.24,2,4,3,24,at_Risk
15856.0,4,645,16387.57,5,5,5,55,champions
15857.0,19,14,297.0,4,2,2,42,potential_loyalists
15858.0,16,191,1438.85,4,5,4,45,loyal_customers
15860.0,41,142,977.21,3,5,4,35,loyal_customers
15861.0,12,546,3165.36,5,5,5,55,champions
15862.0,8,147,832.88,5,5,3,55,champions
15863.0,26,18,68.84,4,2,1,42,potential_loyalists
15864.0,22,20,1936.3200000000002,4,2,4,42,potential_loyalists
15865.0,41,40,895.13,3,3,3,33,need_attention
15866.0,101,45,230.53,2,3,1,23,at_Risk
15867.0,5,461,3812.64,5,5,5,55,champions
15869.0,277,15,149.64,1,2,1,12,hibernating
15870.0,33,76,354.09000000000003,4,4,2,44,loyal_customers
15872.0,15,128,360.93,4,5,2,45,loyal_customers
15874.0,64,120,4405.88,3,4,5,34,loyal_customers
15877.0,2,129,493.28,5,5,3,55,champions
15880.0,369,105,343.28000000000003,1,4,2,14,at_Risk
15881.0,312,29,501.39000000000004,1,2,3,12,hibernating
15882.0,199,23,516.36,1,2,3,12,hibernating
15883.0,2,49,396.48,5,3,2,53,potential_loyalists
15885.0,93,18,379.35,2,2,2,22,hibernating
15886.0,60,12,181.09,3,1,1,31,about_to_sleep
15888.0,81,12,168.31,2,1,1,21,hibernating
15889.0,157,93,446.87,2,4,2,24,at_Risk
15891.0,227,62,524.52,1,4,3,14,at_Risk
15894.0,253,41,263.55,1,3,2,13,at_Risk
15895.0,150,11,179.17,2,1,1,21,hibernating
15897.0,194,24,222.05,1,2,1,12,hibernating
15898.0,1,86,1388.88,5,4,4,54,champions
15899.0,369,4,56.25,1,1,1,11,hibernating
15900.0,24,51,351.11,4,3,2,43,potential_loyalists
15901.0,17,116,363.88,4,4,2,44,loyal_customers
15903.0,10,74,5126.76,5,4,5,54,champions
15904.0,8,30,164.68,5,3,1,53,potential_loyalists
15906.0,20,150,1567.69,4,5,4,45,loyal_customers
15907.0,4,249,967.45,5,5,4,55,champions
15909.0,174,7,191.94,2,1,1,21,hibernating
15910.0,1,267,1232.18,5,5,4,55,champions
15912.0,178,19,264.62,2,2,2,22,hibernating
15916.0,16,155,1528.09,4,5,4,45,loyal_customers
15917.0,248,12,123.1,1,1,1,11,hibernating
15918.0,191,40,334.23,1,3,2,13,at_Risk
15919.0,20,143,639.89,4,5,3,45,loyal_customers
15920.0,154,60,167.5,2,4,1,24,at_Risk
15921.0,173,25,336.03000000000003,2,2,2,22,hibernating
15922.0,373,11,369.5,1,1,2,11,hibernating
15923.0,373,21,127.08,1,2,1,12,hibernating
15925.0,194,12,207.15,1,1,1,11,hibernating
15930.0,67,21,426.63,3,2,2,32,about_to_sleep
15932.0,4,115,2495.87,5,4,5,54,champions
15933.0,21,74,1107.46,4,4,4,44,loyal_customers
15935.0,239,12,416.86,1,1,2,11,hibernating
15937.0,64,7,145.35,3,1,1,31,about_to_sleep
15938.0,112,18,404.58,2,2,2,22,hibernating
15939.0,90,76,6115.01,2,4,5,24,at_Risk
15940.0,311,1,35.8,1,1,1,11,hibernating
15942.0,134,14,337.44,2,2,2,22,hibernating
15944.0,277,6,325.1,1,1,2,11,hibernating
15945.0,365,2,181.0,1,1,1,11,hibernating
15947.0,83,29,1708.24,2,2,4,22,hibernating
15948.0,8,60,955.24,5,4,4,54,champions
15949.0,17,19,364.72,4,2,2,42,potential_loyalists
15950.0,32,98,1765.51,4,4,4,44,loyal_customers
15951.0,9,41,708.22,5,3,3,53,potential_loyalists
15952.0,34,91,806.57,3,4,3,34,loyal_customers
15953.0,15,98,1659.3799999999999,4,4,4,44,loyal_customers
15955.0,24,183,4416.26,4,5,5,45,loyal_customers
15957.0,32,42,428.89,4,3,2,43,potential_loyalists
15958.0,74,7,104.35,2,1,1,21,hibernating
15963.0,20,28,470.76,4,2,2,42,potential_loyalists
15965.0,17,122,845.64,4,5,3,45,loyal_customers
15967.0,23,84,418.83,4,4,2,44,loyal_customers
15969.0,3,20,666.1,5,2,3,52,potential_loyalists
15970.0,304,11,314.1,1,1,2,11,hibernating
15971.0,18,35,4199.85,4,3,5,43,potential_loyalists
15973.0,367,4,307.82000000000005,1,1,2,11,hibernating
15974.0,39,176,3442.15,3,5,5,35,loyal_customers
15975.0,84,24,371.01,2,2,2,22,hibernating
15976.0,165,98,430.94,2,4,2,24,at_Risk
15977.0,17,65,1054.73,4,4,4,44,loyal_customers
15978.0,77,49,1098.78,2,3,4,23,at_Risk
15980.0,89,43,2398.86,2,3,5,23,at_Risk
15981.0,25,97,3408.48,4,4,5,44,loyal_customers
15983.0,22,113,1475.02,4,4,4,44,loyal_customers
15984.0,3,270,2837.67,5,5,5,55,champions
15985.0,123,37,1142.42,2,3,4,23,at_Risk
15986.0,30,14,168.12,4,2,1,42,potential_loyalists
15987.0,12,140,1451.28,5,5,4,55,champions
15988.0,19,27,158.03,4,2,1,42,potential_loyalists
15990.0,44,52,792.11,3,3,3,33,need_attention
15992.0,4,3,41.989999999999995,5,1,1,51,new_customers
15993.0,9,552,2797.57,5,5,5,55,champions
15994.0,55,35,427.07,3,3,2,33,need_attention
15996.0,88,130,1060.68,2,5,4,25,cant_loose
15998.0,37,506,3089.97,3,5,5,35,loyal_customers
16000.0,3,9,12393.7,5,1,5,51,new_customers
16003.0,30,103,2735.37,4,4,5,44,loyal_customers
16005.0,12,218,615.39,5,5,3,55,champions
16006.0,211,8,101.4,1,1,1,11,hibernating
16007.0,48,385,1701.94,3,5,4,35,loyal_customers
16008.0,24,33,478.78,4,3,2,43,potential_loyalists
16009.0,22,90,992.71,4,4,4,44,loyal_customers
16010.0,246,86,407.5,1,4,2,14,at_Risk
16011.0,8,212,3362.71,5,5,5,55,champions
16012.0,35,94,1415.29,3,4,4,34,loyal_customers
16013.0,4,139,37130.6,5,5,5,55,champions
16014.0,38,145,662.38,3,5,3,35,loyal_customers
16015.0,4,182,705.39,5,5,3,55,champions
16016.0,3,235,1508.76,5,5,4,55,champions
16017.0,47,32,211.88,3,3,1,33,need_attention
16018.0,39,28,408.90000000000003,3,2,2,32,about_to_sleep
16019.0,47,160,3786.2400000000002,3,5,5,35,loyal_customers
16020.0,17,46,851.01,4,3,3,43,potential_loyalists
16022.0,260,76,628.28,1,4,3,14,at_Risk
16023.0,46,101,719.81,3,4,3,34,loyal_customers
16024.0,12,64,251.24,5,4,2,54,champions
16025.0,30,28,439.65999999999997,4,2,2,42,potential_loyalists
16026.0,43,32,236.09,3,3,1,33,need_attention
16027.0,92,16,934.62,2,2,3,22,hibernating
